Customer ID,Probability,Segment,Next Best Action
2900,1.0,High Priority,Priority sales outreach
6144,1.0,High Priority,Priority sales outreach
6498,1.0,High Priority,Priority sales outreach
7101,1.0,High Priority,Priority sales outreach
6537,1.0,High Priority,Priority sales outreach
4514,1.0,High Priority,Priority sales outreach
6235,1.0,High Priority,Priority sales outreach
1206,1.0,High Priority,Priority sales outreach
6918,1.0,High Priority,Priority sales outreach
3302,1.0,High Priority,Priority sales outreach
8229,1.0,High Priority,Priority sales outreach
3215,1.0,High Priority,Priority sales outreach
4051,1.0,High Priority,Priority sales outreach
920,1.0,High Priority,Priority sales outreach
5052,1.0,High Priority,Priority sales outreach
6721,1.0,High Priority,Priority sales outreach
4537,1.0,High Priority,Priority sales outreach
4563,1.0,High Priority,Priority sales outreach
2734,1.0,High Priority,Priority sales outreach
1635,1.0,High Priority,Priority sales outreach
954,1.0,High Priority,Priority sales outreach
1144,1.0,High Priority,Priority sales outreach
8046,1.0,High Priority,Priority sales outreach
7603,1.0,High Priority,Priority sales outreach
7502,1.0,High Priority,Priority sales outreach
615,1.0,High Priority,Priority sales outreach
842,1.0,High Priority,Priority sales outreach
2367,1.0,High Priority,Priority sales outreach
5570,1.0,High Priority,Priority sales outreach
8178,1.0,High Priority,Priority sales outreach
8111,1.0,High Priority,Priority sales outreach
3807,1.0,High Priority,Priority sales outreach
7504,1.0,High Priority,Priority sales outreach
3248,1.0,High Priority,Priority sales outreach
1850,1.0,High Priority,Priority sales outreach
1773,1.0,High Priority,Priority sales outreach
4701,1.0,High Priority,Priority sales outreach
5288,1.0,High Priority,Priority sales outreach
2137,1.0,High Priority,Priority sales outreach
1952,1.0,High Priority,Priority sales outreach
4211,1.0,High Priority,Priority sales outreach
6111,1.0,High Priority,Priority sales outreach
7245,1.0,High Priority,Priority sales outreach
6540,1.0,High Priority,Priority sales outreach
4084,1.0,High Priority,Priority sales outreach
7250,1.0,High Priority,Priority sales outreach
6941,1.0,High Priority,Priority sales outreach
4043,1.0,High Priority,Priority sales outreach
6505,1.0,High Priority,Priority sales outreach
1083,1.0,High Priority,Priority sales outreach
1966,1.0,High Priority,Priority sales outreach
8219,1.0,High Priority,Priority sales outreach
7619,1.0,High Priority,Priority sales outreach
5868,1.0,High Priority,Priority sales outreach
258,1.0,High Priority,Priority sales outreach
3436,1.0,High Priority,Priority sales outreach
4596,1.0,High Priority,Priority sales outreach
5270,1.0,High Priority,Priority sales outreach
4697,1.0,High Priority,Priority sales outreach
4615,1.0,High Priority,Priority sales outreach
4676,1.0,High Priority,Priority sales outreach
8063,1.0,High Priority,Priority sales outreach
1286,1.0,High Priority,Priority sales outreach
4036,1.0,High Priority,Priority sales outreach
4786,1.0,High Priority,Priority sales outreach
6287,1.0,High Priority,Priority sales outreach
767,1.0,High Priority,Priority sales outreach
6278,1.0,High Priority,Priority sales outreach
6445,1.0,High Priority,Priority sales outreach
4373,1.0,High Priority,Priority sales outreach
6039,1.0,High Priority,Priority sales outreach
535,1.0,High Priority,Priority sales outreach
7160,1.0,High Priority,Priority sales outreach
1468,1.0,High Priority,Priority sales outreach
539,1.0,High Priority,Priority sales outreach
277,1.0,High Priority,Priority sales outreach
3782,1.0,High Priority,Priority sales outreach
2615,1.0,High Priority,Priority sales outreach
863,1.0,High Priority,Priority sales outreach
5035,1.0,High Priority,Priority sales outreach
3169,1.0,High Priority,Priority sales outreach
734,1.0,High Priority,Priority sales outreach
3930,1.0,High Priority,Priority sales outreach
784,1.0,High Priority,Priority sales outreach
3510,1.0,High Priority,Priority sales outreach
6501,1.0,High Priority,Priority sales outreach
1645,1.0,High Priority,Priority sales outreach
3939,1.0,High Priority,Priority sales outreach
4791,1.0,High Priority,Priority sales outreach
6781,1.0,High Priority,Priority sales outreach
319,1.0,High Priority,Priority sales outreach
7220,1.0,High Priority,Priority sales outreach
8008,1.0,High Priority,Priority sales outreach
7642,1.0,High Priority,Priority sales outreach
5745,1.0,High Priority,Priority sales outreach
6374,1.0,High Priority,Priority sales outreach
262,1.0,High Priority,Priority sales outreach
7771,1.0,High Priority,Priority sales outreach
3066,1.0,High Priority,Priority sales outreach
773,1.0,High Priority,Priority sales outreach
6751,1.0,High Priority,Priority sales outreach
350,1.0,High Priority,Priority sales outreach
4631,1.0,High Priority,Priority sales outreach
5324,1.0,High Priority,Priority sales outreach
3565,1.0,High Priority,Priority sales outreach
3502,1.0,High Priority,Priority sales outreach
4748,1.0,High Priority,Priority sales outreach
441,1.0,High Priority,Priority sales outreach
2715,1.0,High Priority,Priority sales outreach
254,1.0,High Priority,Priority sales outreach
6367,1.0,High Priority,Priority sales outreach
1216,1.0,High Priority,Priority sales outreach
3069,1.0,High Priority,Priority sales outreach
4318,1.0,High Priority,Priority sales outreach
1060,1.0,High Priority,Priority sales outreach
1790,1.0,High Priority,Priority sales outreach
3125,1.0,High Priority,Priority sales outreach
1241,1.0,High Priority,Priority sales outreach
5689,1.0,High Priority,Priority sales outreach
3378,1.0,High Priority,Priority sales outreach
6191,1.0,High Priority,Priority sales outreach
6836,1.0,High Priority,Priority sales outreach
5579,1.0,High Priority,Priority sales outreach
6564,1.0,High Priority,Priority sales outreach
4768,1.0,High Priority,Priority sales outreach
2551,1.0,High Priority,Priority sales outreach
6451,1.0,High Priority,Priority sales outreach
2364,1.0,High Priority,Priority sales outreach
5863,1.0,High Priority,Priority sales outreach
3380,1.0,High Priority,Priority sales outreach
6081,1.0,High Priority,Priority sales outreach
6091,1.0,High Priority,Priority sales outreach
5438,1.0,High Priority,Priority sales outreach
716,1.0,High Priority,Priority sales outreach
2695,1.0,High Priority,Priority sales outreach
7745,1.0,High Priority,Priority sales outreach
7680,1.0,High Priority,Priority sales outreach
852,1.0,High Priority,Priority sales outreach
5599,1.0,High Priority,Priority sales outreach
5128,1.0,High Priority,Priority sales outreach
6252,1.0,High Priority,Priority sales outreach
8210,1.0,High Priority,Priority sales outreach
7328,1.0,High Priority,Priority sales outreach
1849,1.0,High Priority,Priority sales outreach
4579,1.0,High Priority,Priority sales outreach
1346,1.0,High Priority,Priority sales outreach
4083,1.0,High Priority,Priority sales outreach
7267,1.0,High Priority,Priority sales outreach
137,1.0,High Priority,Priority sales outreach
2122,1.0,High Priority,Priority sales outreach
2574,1.0,High Priority,Priority sales outreach
3820,1.0,High Priority,Priority sales outreach
6660,1.0,High Priority,Priority sales outreach
6194,1.0,High Priority,Priority sales outreach
1534,1.0,High Priority,Priority sales outreach
3547,1.0,High Priority,Priority sales outreach
4929,1.0,High Priority,Priority sales outreach
4446,1.0,High Priority,Priority sales outreach
5699,1.0,High Priority,Priority sales outreach
2265,1.0,High Priority,Priority sales outreach
5822,1.0,High Priority,Priority sales outreach
1469,1.0,High Priority,Priority sales outreach
1384,1.0,High Priority,Priority sales outreach
126,1.0,High Priority,Priority sales outreach
3087,1.0,High Priority,Priority sales outreach
2322,1.0,High Priority,Priority sales outreach
6112,1.0,High Priority,Priority sales outreach
8195,1.0,High Priority,Priority sales outreach
5877,1.0,High Priority,Priority sales outreach
6218,1.0,High Priority,Priority sales outreach
962,1.0,High Priority,Priority sales outreach
3441,1.0,High Priority,Priority sales outreach
5008,1.0,High Priority,Priority sales outreach
4375,1.0,High Priority,Priority sales outreach
4539,1.0,High Priority,Priority sales outreach
5354,1.0,High Priority,Priority sales outreach
1835,1.0,High Priority,Priority sales outreach
4801,1.0,High Priority,Priority sales outreach
2914,1.0,High Priority,Priority sales outreach
8054,1.0,High Priority,Priority sales outreach
420,1.0,High Priority,Priority sales outreach
6504,1.0,High Priority,Priority sales outreach
4911,1.0,High Priority,Priority sales outreach
7690,1.0,High Priority,Priority sales outreach
3731,1.0,High Priority,Priority sales outreach
4209,1.0,High Priority,Priority sales outreach
3175,1.0,High Priority,Priority sales outreach
4517,1.0,High Priority,Priority sales outreach
4550,1.0,High Priority,Priority sales outreach
1061,1.0,High Priority,Priority sales outreach
974,1.0,High Priority,Priority sales outreach
5396,1.0,High Priority,Priority sales outreach
7907,1.0,High Priority,Priority sales outreach
7293,1.0,High Priority,Priority sales outreach
7596,1.0,High Priority,Priority sales outreach
6638,1.0,High Priority,Priority sales outreach
7329,1.0,High Priority,Priority sales outreach
89,1.0,High Priority,Priority sales outreach
7614,1.0,High Priority,Priority sales outreach
1568,1.0,High Priority,Priority sales outreach
2977,1.0,High Priority,Priority sales outreach
7492,1.0,High Priority,Priority sales outreach
2662,1.0,High Priority,Priority sales outreach
122,1.0,High Priority,Priority sales outreach
3735,1.0,High Priority,Priority sales outreach
8075,1.0,High Priority,Priority sales outreach
1200,1.0,High Priority,Priority sales outreach
2166,1.0,High Priority,Priority sales outreach
7993,1.0,High Priority,Priority sales outreach
2263,1.0,High Priority,Priority sales outreach
8118,1.0,High Priority,Priority sales outreach
679,1.0,High Priority,Priority sales outreach
5657,1.0,High Priority,Priority sales outreach
7551,1.0,High Priority,Priority sales outreach
7323,1.0,High Priority,Priority sales outreach
7272,1.0,High Priority,Priority sales outreach
7829,1.0,High Priority,Priority sales outreach
8029,1.0,High Priority,Priority sales outreach
5094,1.0,High Priority,Priority sales outreach
3113,1.0,High Priority,Priority sales outreach
2438,1.0,High Priority,Priority sales outreach
3454,1.0,High Priority,Priority sales outreach
2843,1.0,High Priority,Priority sales outreach
5751,1.0,High Priority,Priority sales outreach
2536,1.0,High Priority,Priority sales outreach
1689,1.0,High Priority,Priority sales outreach
7686,1.0,High Priority,Priority sales outreach
8087,1.0,High Priority,Priority sales outreach
3593,1.0,High Priority,Priority sales outreach
5268,1.0,High Priority,Priority sales outreach
6335,1.0,High Priority,Priority sales outreach
8234,1.0,High Priority,Priority sales outreach
7634,1.0,High Priority,Priority sales outreach
330,1.0,High Priority,Priority sales outreach
1119,1.0,High Priority,Priority sales outreach
3343,1.0,High Priority,Priority sales outreach
3333,1.0,High Priority,Priority sales outreach
5501,1.0,High Priority,Priority sales outreach
6707,1.0,High Priority,Priority sales outreach
1506,1.0,High Priority,Priority sales outreach
1071,1.0,High Priority,Priority sales outreach
193,1.0,High Priority,Priority sales outreach
7710,1.0,High Priority,Priority sales outreach
1907,1.0,High Priority,Priority sales outreach
7010,1.0,High Priority,Priority sales outreach
7966,1.0,High Priority,Priority sales outreach
229,1.0,High Priority,Priority sales outreach
2492,1.0,High Priority,Priority sales outreach
7652,1.0,High Priority,Priority sales outreach
3945,1.0,High Priority,Priority sales outreach
5088,1.0,High Priority,Priority sales outreach
7516,1.0,High Priority,Priority sales outreach
1137,1.0,High Priority,Priority sales outreach
2120,1.0,High Priority,Priority sales outreach
1982,1.0,High Priority,Priority sales outreach
6587,1.0,High Priority,Priority sales outreach
6970,1.0,High Priority,Priority sales outreach
4063,1.0,High Priority,Priority sales outreach
7119,1.0,High Priority,Priority sales outreach
1898,1.0,High Priority,Priority sales outreach
7105,0.0,Deprioritized,Exclude from current campaign
6673,0.0,Deprioritized,Exclude from current campaign
1395,0.0,Deprioritized,Exclude from current campaign
4001,0.0,Deprioritized,Exclude from current campaign
1010,0.0,Deprioritized,Exclude from current campaign
7443,0.0,Deprioritized,Exclude from current campaign
5174,0.0,Deprioritized,Exclude from current campaign
4128,0.0,Deprioritized,Exclude from current campaign
343,0.0,Deprioritized,Exclude from current campaign
6083,0.0,Deprioritized,Exclude from current campaign
7147,0.0,Deprioritized,Exclude from current campaign
7868,0.0,Deprioritized,Exclude from current campaign
2429,0.0,Deprioritized,Exclude from current campaign
6872,0.0,Deprioritized,Exclude from current campaign
1054,0.0,Deprioritized,Exclude from current campaign
2219,0.0,Deprioritized,Exclude from current campaign
2089,0.0,Deprioritized,Exclude from current campaign
4089,0.0,Deprioritized,Exclude from current campaign
5541,0.0,Deprioritized,Exclude from current campaign
7383,0.0,Deprioritized,Exclude from current campaign
876,0.0,Deprioritized,Exclude from current campaign
2232,0.0,Deprioritized,Exclude from current campaign
6494,0.0,Deprioritized,Exclude from current campaign
2102,0.0,Deprioritized,Exclude from current campaign
7355,0.0,Deprioritized,Exclude from current campaign
1014,0.0,Deprioritized,Exclude from current campaign
6672,0.0,Deprioritized,Exclude from current campaign
3707,0.0,Deprioritized,Exclude from current campaign
