Campaign Rank,Customer ID,Probability,Segment,Next Best Action,campaign,previous,contact_fatigue_flag,excessive_prior_contacts,expected_business_value
349,5568,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
350,7852,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
351,8064,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
352,79,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
353,5973,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
354,6282,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
355,6942,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
356,2668,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
357,6012,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
358,5504,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
359,4231,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
360,5033,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
361,5533,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
362,6560,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
363,5293,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
364,203,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
365,5227,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
366,1092,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
367,113,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
368,6332,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
369,4365,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
370,8212,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
371,4293,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
372,6479,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
373,7109,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
374,837,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
375,7167,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
376,6004,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
377,2376,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
378,3207,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
379,6808,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
380,3658,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
381,4082,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
382,2510,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
383,5601,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
384,1840,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
385,7275,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
386,445,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
387,5509,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
388,6847,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
389,6259,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
390,5185,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
391,5889,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
392,5782,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
393,4797,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
394,5424,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
395,7333,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
396,394,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
397,1854,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
398,446,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
399,390,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
400,7784,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
401,5749,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
402,4060,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
403,1301,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
404,357,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
405,3753,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
406,4035,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
407,2789,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
408,1368,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
409,2111,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
410,7414,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
411,2648,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
412,5491,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
413,6444,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
414,1457,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
415,6557,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
416,6974,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
417,6722,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
418,4242,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
419,7580,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
420,5104,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
421,3585,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
422,7447,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
423,2795,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
424,3606,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
425,1651,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
426,185,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
427,4450,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
428,986,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
429,4130,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
430,6903,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
431,5286,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
432,7798,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
433,1450,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
434,2063,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
435,7590,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
436,1937,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
437,6037,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
438,7781,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
439,1788,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
440,2540,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
441,6616,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
442,915,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
443,4641,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
444,6370,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
445,1900,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
446,2905,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
447,594,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
448,4934,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
449,3843,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
450,640,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
451,1999,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
452,8092,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
453,4290,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
454,6211,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
455,109,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
456,825,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
457,314,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
458,2643,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
459,3554,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
460,2900,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
461,6144,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
462,6498,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
463,7101,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
464,6537,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
465,4514,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
466,6235,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
467,1206,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
468,6918,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
469,3302,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
470,8229,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
471,3215,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
472,4051,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
473,6721,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
474,4537,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
475,2734,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
476,1635,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
477,954,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
478,1144,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
479,8046,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
480,7502,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
481,615,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
482,842,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
483,2367,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
484,5570,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
485,8178,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
486,7504,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
487,3248,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
488,1850,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
489,1773,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
490,4701,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
491,5288,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
492,2137,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
493,6111,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
494,7245,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
495,6540,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
496,6941,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
497,4043,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
498,6505,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
499,1083,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
500,1966,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
501,8219,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
502,258,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
503,3436,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
504,4596,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
505,5270,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
506,4697,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
507,4615,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
508,4676,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
509,8063,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
510,1286,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
511,4036,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
512,4786,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
513,767,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
514,6278,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
515,6445,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
516,4373,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
517,6039,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
518,535,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
519,7160,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
520,1468,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
521,539,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
522,277,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
523,3782,1.0,High Priority,Priority sales outreach,1,0,False,False,1.2000000000000002
524,2615,1.0,High Priority,Priority sales outreach,2,0,False,False,1.2000000000000002
